"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","AST.1065.x","AST.1147.x","AST.1412.x","AST.1560.x","AST.1567.x","AST.1617.x","AST.1722.x","AST.2000.x","AST.2007.x","AST.2302.x","AST.2360.x","AST.2398.x","AST.2404.x","AST.2412.x","AST.2512.x","AST.2523.x","AST.2563.x","AST.2729.x","AST.2755.x","GO.ID","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","AST.2755.y"
"160","evm.TU.chromosome_3.322",201.652732567355,-3.0051090100832,0.64425605381787,-4.66446375206703,3.09422865924225e-06,0.000454672038606804,713,49,461,3,14,364,102,84,749,537,468,64,141,238,33,671,473,79,38,"GO:0006334",3.34258970070792e-05,0.999992766007381,15,47,"nucleosome assembly","BP",38
"161","evm.TU.chromosome_6.2853",657.216509927453,2.0538855339737,0.442755562226346,4.6388700881497,3.50319164353428e-06,0.00048971781886073,1211,6001,395,12,1250,838,3763,97,929,908,687,2526,652,601,173,1070,751,59,67,"GO:0001935",0.0359708162713669,0.992700772826618,4,17,"endothelial cell proliferation","BP",67
"162","evm.TU.chromosome_1.1511",108.95011551701,-2.18743069570005,0.59869516517184,-3.65366353855924,0.000258524996727026,0.0111640101652583,630,73,125,5,13,78,73,49,320,443,71,35,154,161,42,70,250,49,44,"GO:0001077",0.0338072705107874,0.984843325964078,12,80,NA,NA,44
"163","evm.TU.chromosome_10.2607",765.411582768946,-2.65933429584818,0.329989652515264,-8.05884146844623,7.70209069824737e-16,1.00080966533026e-11,2370,337,873,90,75,1593,279,423,2527,1650,897,356,1497,1442,313,1298,1721,386,126,"GO:0005615",2.23101259970386e-10,1,101,659,"extracellular space","CC",126
"164","evm.TU.chromosome_10.2607",765.411582768946,-2.65933429584818,0.329989652515264,-8.05884146844623,7.70209069824737e-16,1.00080966533026e-11,2370,337,873,90,75,1593,279,423,2527,1650,897,356,1497,1442,313,1298,1721,386,126,"GO:0005044",0.0395704812691337,0.982464450423501,11,79,"scavenger receptor activity","MF",126
"165","evm.TU.chromosome_12.2039",661.338281837397,-1.52050781599956,0.467903419550186,-3.24961894371553,0.00115559740570038,0.0310886805169166,1668,645,1016,42,97,1123,732,402,1269,1350,629,738,943,1159,150,2034,1267,270,260,"GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",260
"166","evm.TU.chromosome_12.2036",203.464296332801,1.78121447169414,0.525670249885062,3.38846353219267,0.000702853744668345,0.0215907365442564,333,1140,72,5,294,343,1132,29,283,278,284,738,775,188,50,280,282,27,28,"GO:0043046",0.048169634753112,0.989072124874411,4,19,"DNA methylation involved in gamete generation","BP",28
"167","evm.TU.chromosome_12.2036",203.464296332801,1.78121447169414,0.525670249885062,3.38846353219267,0.000702853744668345,0.0215907365442564,333,1140,72,5,294,343,1132,29,283,278,284,738,775,188,50,280,282,27,28,"GO:0034587",0.0499881796010641,0.988521176506306,4,19,"piRNA processing","BP",28
"168","evm.TU.chromosome_7.1450",231.603041531144,-2.7277991069381,0.803314993660705,-3.39567806957956,0.000684588270434387,0.0211295486603906,225,336,178,171,102,236,161,135,159,192,203,192,622,121,11,366,227,38,48,"GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",48
"169","evm.TU.chromosome_8.399",2625.82796501952,-1.86483251503727,0.42035040228481,-4.43637618734512,9.14859146297667e-06,0.000966478028210722,10161,2947,1470,189,719,3697,1528,687,13670,8664,3211,2932,5239,6286,867,8852,3766,570,503,"GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",503
"170","evm.TU.chromosome_8.399",2625.82796501952,-1.86483251503727,0.42035040228481,-4.43637618734512,9.14859146297667e-06,0.000966478028210722,10161,2947,1470,189,719,3697,1528,687,13670,8664,3211,2932,5239,6286,867,8852,3766,570,503,"GO:0005764",0.00165761880706339,0.999147162140014,34,243,"lysosome","CC",503
"171","evm.TU.chromosome_8.399",2625.82796501952,-1.86483251503727,0.42035040228481,-4.43637618734512,9.14859146297667e-06,0.000966478028210722,10161,2947,1470,189,719,3697,1528,687,13670,8664,3211,2932,5239,6286,867,8852,3766,570,503,"GO:0015485",0.00246663480764292,0.99955302011307,7,23,"cholesterol binding","MF",503
"172","evm.TU.chromosome_8.399",2625.82796501952,-1.86483251503727,0.42035040228481,-4.43637618734512,9.14859146297667e-06,0.000966478028210722,10161,2947,1470,189,719,3697,1528,687,13670,8664,3211,2932,5239,6286,867,8852,3766,570,503,"GO:0008206",0.00737366653406932,0.999172464828887,4,11,"bile acid metabolic process","BP",503
"173","evm.TU.chromosome_8.399",2625.82796501952,-1.86483251503727,0.42035040228481,-4.43637618734512,9.14859146297667e-06,0.000966478028210722,10161,2947,1470,189,719,3697,1528,687,13670,8664,3211,2932,5239,6286,867,8852,3766,570,503,"GO:0033344",0.0164321949338454,0.997587231195619,4,12,"cholesterol efflux","BP",503
"174","evm.TU.chromosome_8.399",2625.82796501952,-1.86483251503727,0.42035040228481,-4.43637618734512,9.14859146297667e-06,0.000966478028210722,10161,2947,1470,189,719,3697,1528,687,13670,8664,3211,2932,5239,6286,867,8852,3766,570,503,"GO:0042632",0.00557669492863802,0.99879314187158,7,26,"cholesterol homeostasis","BP",503
"175","evm.TU.chromosome_8.399",2625.82796501952,-1.86483251503727,0.42035040228481,-4.43637618734512,9.14859146297667e-06,0.000966478028210722,10161,2947,1470,189,719,3697,1528,687,13670,8664,3211,2932,5239,6286,867,8852,3766,570,503,"GO:0008203",0.0400054021673811,0.984101595857738,9,55,"cholesterol metabolic process","BP",503
"176","evm.TU.chromosome_8.399",2625.82796501952,-1.86483251503727,0.42035040228481,-4.43637618734512,9.14859146297667e-06,0.000966478028210722,10161,2947,1470,189,719,3697,1528,687,13670,8664,3211,2932,5239,6286,867,8852,3766,570,503,"GO:0030301",1.76500381981711e-05,0.999998645053719,8,15,"cholesterol transport","BP",503
"177","evm.TU.chromosome_12.3186",950.199430107323,-1.64449695648923,0.486488683635899,-3.38033958816607,0.000723963208609138,0.022134536312158,2628,1762,855,119,77,2225,1197,550,2532,3475,581,773,2704,1476,388,1570,1593,254,218,"GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",218
"178","evm.TU.chromosome_12.3186",950.199430107323,-1.64449695648923,0.486488683635899,-3.38033958816607,0.000723963208609138,0.022134536312158,2628,1762,855,119,77,2225,1197,550,2532,3475,581,773,2704,1476,388,1570,1593,254,218,"GO:0016788",0.0226474004747081,0.994028839015477,6,29,"hydrolase activity, acting on ester bonds","MF",218
"179","evm.TU.chromosome_13.2784",175.376136143136,2.25024895382563,0.595939640233189,3.7759679033016,0.000159387516161368,0.00820116706071216,434,678,224,0,204,302,872,48,497,229,177,1060,222,161,31,160,150,55,7,"GO:0001046",0.0349647851066897,0.991182601855842,5,24,"core promoter sequence-specific DNA binding","MF",7
"180","evm.TU.chromosome_13.2784",175.376136143136,2.25024895382563,0.595939640233189,3.7759679033016,0.000159387516161368,0.00820116706071216,434,678,224,0,204,302,872,48,497,229,177,1060,222,161,31,160,150,55,7,"GO:2000323",0.00740562316059067,0.99955594834886,3,6,"negative regulation of glucocorticoid receptor signaling pathway","BP",7
"181","evm.TU.chromosome_13.2784",175.376136143136,2.25024895382563,0.595939640233189,3.7759679033016,0.000159387516161368,0.00820116706071216,434,678,224,0,204,302,872,48,497,229,177,1060,222,161,31,160,150,55,7,"GO:0045892",0.0118530986149296,0.993409289229733,28,216,"negative regulation of DNA-templated transcription","BP",7
"182","evm.TU.chromosome_9.133",508.405703832976,-1.60133508524234,0.391781517234497,-4.0873165649718,4.36391473554205e-05,0.00311564330074908,1709,528,563,84,98,916,435,287,859,692,546,543,1028,986,294,1043,1149,153,93,"GO:0005581",1.84620296996434e-08,0.999999994155032,41,186,"collagen trimer","CC",93
"183","evm.TU.chromosome_9.133",508.405703832976,-1.60133508524234,0.391781517234497,-4.0873165649718,4.36391473554205e-05,0.00311564330074908,1709,528,563,84,98,916,435,287,859,692,546,543,1028,986,294,1043,1149,153,93,"GO:0005584",0.00270487642316178,0.999791832521847,4,9,"collagen type I trimer","CC",93
"184","evm.TU.chromosome_9.133",508.405703832976,-1.60133508524234,0.391781517234497,-4.0873165649718,4.36391473554205e-05,0.00311564330074908,1709,528,563,84,98,916,435,287,859,692,546,543,1028,986,294,1043,1149,153,93,"GO:0031012",2.5325523748508e-06,0.999999046407506,38,221,"extracellular matrix","CC",93
"185","evm.TU.chromosome_9.133",508.405703832976,-1.60133508524234,0.391781517234497,-4.0873165649718,4.36391473554205e-05,0.00311564330074908,1709,528,563,84,98,916,435,287,859,692,546,543,1028,986,294,1043,1149,153,93,"GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",93
"186","evm.TU.chromosome_9.133",508.405703832976,-1.60133508524234,0.391781517234497,-4.0873165649718,4.36391473554205e-05,0.00311564330074908,1709,528,563,84,98,916,435,287,859,692,546,543,1028,986,294,1043,1149,153,93,"GO:0005615",2.23101259970386e-10,1,101,659,"extracellular space","CC",93
"187","evm.TU.chromosome_9.133",508.405703832976,-1.60133508524234,0.391781517234497,-4.0873165649718,4.36391473554205e-05,0.00311564330074908,1709,528,563,84,98,916,435,287,859,692,546,543,1028,986,294,1043,1149,153,93,"GO:0005201",2.81642969046316e-07,0.999999916457382,31,144,"extracellular matrix structural constituent","MF",93
"188","evm.TU.chromosome_9.133",508.405703832976,-1.60133508524234,0.391781517234497,-4.0873165649718,4.36391473554205e-05,0.00311564330074908,1709,528,563,84,98,916,435,287,859,692,546,543,1028,986,294,1043,1149,153,93,"GO:0048407",0.0027559330496216,0.999681506452644,5,13,"platelet-derived growth factor binding","MF",93
"189","evm.TU.chromosome_9.133",508.405703832976,-1.60133508524234,0.391781517234497,-4.0873165649718,4.36391473554205e-05,0.00311564330074908,1709,528,563,84,98,916,435,287,859,692,546,543,1028,986,294,1043,1149,153,93,"GO:0002020",0.0294859587085942,0.988945617849797,9,53,"protease binding","MF",93
"190","evm.TU.chromosome_9.133",508.405703832976,-1.60133508524234,0.391781517234497,-4.0873165649718,4.36391473554205e-05,0.00311564330074908,1709,528,563,84,98,916,435,287,859,692,546,543,1028,986,294,1043,1149,153,93,"GO:0046332",0.0295669246247243,0.990623754406639,7,37,"SMAD binding","MF",93
"191","evm.TU.chromosome_9.133",508.405703832976,-1.60133508524234,0.391781517234497,-4.0873165649718,4.36391473554205e-05,0.00311564330074908,1709,528,563,84,98,916,435,287,859,692,546,543,1028,986,294,1043,1149,153,93,"GO:0001568",0.0299930750040305,0.991491408062041,6,31,"blood vessel development","BP",93
"192","evm.TU.chromosome_9.133",508.405703832976,-1.60133508524234,0.391781517234497,-4.0873165649718,4.36391473554205e-05,0.00311564330074908,1709,528,563,84,98,916,435,287,859,692,546,543,1028,986,294,1043,1149,153,93,"GO:0097067",0.000402595971319941,0.999973877284334,5,10,"cellular response to thyroid hormone stimulus","BP",93
"193","evm.TU.chromosome_9.133",508.405703832976,-1.60133508524234,0.391781517234497,-4.0873165649718,4.36391473554205e-05,0.00311564330074908,1709,528,563,84,98,916,435,287,859,692,546,543,1028,986,294,1043,1149,153,93,"GO:0030199",1.38048079190912e-05,0.999997596215807,13,42,"collagen fibril organization","BP",93
"194","evm.TU.chromosome_9.133",508.405703832976,-1.60133508524234,0.391781517234497,-4.0873165649718,4.36391473554205e-05,0.00311564330074908,1709,528,563,84,98,916,435,287,859,692,546,543,1028,986,294,1043,1149,153,93,"GO:0071873",0.000768355622787185,0.999965266627667,4,7,"response to norepinephrine","BP",93
"195","evm.TU.chromosome_9.133",508.405703832976,-1.60133508524234,0.391781517234497,-4.0873165649718,4.36391473554205e-05,0.00311564330074908,1709,528,563,84,98,916,435,287,859,692,546,543,1028,986,294,1043,1149,153,93,"GO:0001501",0.0247452054079938,0.988982574082538,13,89,"skeletal system development","BP",93
"196","evm.TU.chromosome_9.133",508.405703832976,-1.60133508524234,0.391781517234497,-4.0873165649718,4.36391473554205e-05,0.00311564330074908,1709,528,563,84,98,916,435,287,859,692,546,543,1028,986,294,1043,1149,153,93,"GO:0043589",0.00270487642316178,0.999791832521847,4,9,"skin morphogenesis","BP",93
"197","evm.TU.chromosome_3.69",61.2484961100649,1.68670479133612,0.553400246175477,3.0478930990596,0.00230451892401537,0.0499915173600262,113,335,80,0,38,75,188,25,155,88,59,283,162,99,18,54,124,17,4,"GO:0005764",0.00165761880706339,0.999147162140014,34,243,"lysosome","CC",4
"198","evm.TU.chromosome_6.762",112.226868144135,-2.58418267346824,0.773104629616948,-3.3426040596195,0.000829962301612877,0.0243443118445998,602,160,204,0,26,270,59,34,114,608,72,29,229,86,50,482,133,25,26,"GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",26
"199","evm.TU.chromosome_6.762",112.226868144135,-2.58418267346824,0.773104629616948,-3.3426040596195,0.000829962301612877,0.0243443118445998,602,160,204,0,26,270,59,34,114,608,72,29,229,86,50,482,133,25,26,"GO:0005615",2.23101259970386e-10,1,101,659,"extracellular space","CC",26
"200","evm.TU.chromosome_6.762",112.226868144135,-2.58418267346824,0.773104629616948,-3.3426040596195,0.000829962301612877,0.0243443118445998,602,160,204,0,26,270,59,34,114,608,72,29,229,86,50,482,133,25,26,"GO:0005509",0.00102386344494426,0.999303843601392,102,950,"calcium ion binding","MF",26
"201","evm.TU.chromosome_6.762",112.226868144135,-2.58418267346824,0.773104629616948,-3.3426040596195,0.000829962301612877,0.0243443118445998,602,160,204,0,26,270,59,34,114,608,72,29,229,86,50,482,133,25,26,"GO:0007155",0.0266456953493738,0.982873225105427,37,336,"cell adhesion","BP",26
"202","evm.TU.chromosome_4.1254",189.470009943723,1.66264919022835,0.452696182252394,3.67277051455532,0.000239934940210928,0.0107137959213086,235,1028,203,5,271,385,1051,133,205,263,166,609,266,213,85,270,236,20,6,"GO:0061077",0.000364816507922571,0.999929207231091,10,33,"chaperone-mediated protein folding","BP",6
"203","evm.TU.chromosome_4.1254",189.470009943723,1.66264919022835,0.452696182252394,3.67277051455532,0.000239934940210928,0.0107137959213086,235,1028,203,5,271,385,1051,133,205,263,166,609,266,213,85,270,236,20,6,"GO:0043046",0.048169634753112,0.989072124874411,4,19,"DNA methylation involved in gamete generation","BP",6
"204","evm.TU.chromosome_4.1254",189.470009943723,1.66264919022835,0.452696182252394,3.67277051455532,0.000239934940210928,0.0107137959213086,235,1028,203,5,271,385,1051,133,205,263,166,609,266,213,85,270,236,20,6,"GO:0034587",0.0499881796010641,0.988521176506306,4,19,"piRNA processing","BP",6
"205","evm.TU.chromosome_4.1254",189.470009943723,1.66264919022835,0.452696182252394,3.67277051455532,0.000239934940210928,0.0107137959213086,235,1028,203,5,271,385,1051,133,205,263,166,609,266,213,85,270,236,20,6,"GO:0006457",0.0308532130380328,0.985847347802626,13,87,"protein folding","BP",6
"206","evm.TU.chromosome_7.177",484.099860769203,1.39377895344678,0.444780697125741,3.13363183801287,0.0017265733656205,0.0419347557249958,1072,3257,435,16,661,1276,1836,91,748,705,437,1522,1113,599,116,860,586,42,89,"GO:0005700",0.012751740367814,0.999061412250447,3,6,"polytene chromosome","CC",89
"207","evm.TU.chromosome_14.6590",138.510433783921,1.50783533570579,0.425324859330466,3.5451380342061,0.00039240753223587,0.0140753759507148,204,1030,68,13,261,251,656,54,133,218,129,331,224,153,56,139,249,9,10,"GO:0004252",8.48506754698523e-06,0.999997021339802,30,161,"serine-type endopeptidase activity","MF",10
"208","evm.TU.chromosome_10.491",57.9005810240091,-3.81721316096846,1.10066541042763,-3.46809586710406,0.000524160262417332,0.0173748429843133,96,58,117,17,0,141,15,0,131,100,78,0,68,131,13,121,103,36,11,"GO:0005581",1.84620296996434e-08,0.999999994155032,41,186,"collagen trimer","CC",11
"209","evm.TU.chromosome_13.2700",169.936927029231,-3.18396815494798,0.828910669251492,-3.84114751209936,0.000122460492076142,0.00672870205637648,164,57,1053,10,10,355,15,117,254,287,210,23,92,322,11,177,241,110,7,"GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",7
"210","evm.TU.chromosome_14.831",355.966388400116,3.22091847155561,0.661216934140227,4.87119779493206,1.10923725321512e-06,0.000209118450225046,469,2766,68,9,1864,381,1273,22,249,296,345,1233,109,175,78,229,416,46,25,"GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",25
"211","evm.TU.chromosome_5.1754",193.537413945328,2.73629714966553,0.593578887097061,4.60982896990758,4.03000368235394e-06,0.00052894816008593,265,1651,196,0,383,397,826,81,215,150,211,948,274,199,83,211,143,11,3,"GO:0001046",0.0349647851066897,0.991182601855842,5,24,"core promoter sequence-specific DNA binding","MF",3
"212","evm.TU.chromosome_5.1754",193.537413945328,2.73629714966553,0.593578887097061,4.60982896990758,4.03000368235394e-06,0.00052894816008593,265,1651,196,0,383,397,826,81,215,150,211,948,274,199,83,211,143,11,3,"GO:0001077",0.0338072705107874,0.984843325964078,12,80,NA,NA,3
"213","evm.TU.chromosome_5.1754",193.537413945328,2.73629714966553,0.593578887097061,4.60982896990758,4.03000368235394e-06,0.00052894816008593,265,1651,196,0,383,397,826,81,215,150,211,948,274,199,83,211,143,11,3,"GO:2000323",0.00740562316059067,0.99955594834886,3,6,"negative regulation of glucocorticoid receptor signaling pathway","BP",3
"214","evm.TU.chromosome_5.1754",193.537413945328,2.73629714966553,0.593578887097061,4.60982896990758,4.03000368235394e-06,0.00052894816008593,265,1651,196,0,383,397,826,81,215,150,211,948,274,199,83,211,143,11,3,"GO:0045892",0.0118530986149296,0.993409289229733,28,216,"negative regulation of DNA-templated transcription","BP",3
"215","evm.TU.chromosome_9.2299",1315.10976064608,-2.95117610824208,0.623622798359934,-4.73230952428837,2.21979573778118e-06,0.000365114250844666,2443,2537,731,508,404,2352,1060,167,2974,9726,417,580,3768,377,201,4436,672,310,178,"GO:0004252",8.48506754698523e-06,0.999997021339802,30,161,"serine-type endopeptidase activity","MF",178
"216","evm.TU.chromosome_9.2299",1315.10976064608,-2.95117610824208,0.623622798359934,-4.73230952428837,2.21979573778118e-06,0.000365114250844666,2443,2537,731,508,404,2352,1060,167,2974,9726,417,580,3768,377,201,4436,672,310,178,"GO:0006508",0.0361365158464351,0.979888785567559,20,168,"proteolysis","BP",178
"217","evm.TU.chromosome_14.667",229.737076354442,-1.84232403173704,0.53583810153749,-3.43821021023109,0.00058557292993701,0.0190223366290038,515,275,395,74,81,422,389,137,381,573,230,132,246,287,79,323,483,57,21,"GO:0042744",0.0250210957032711,0.993221677505793,6,30,"hydrogen peroxide catabolic process","BP",21
"218","evm.TU.chromosome_4.2078",141.56051578373,-6.44278436377261,1.112274293326,-5.79244202840194,6.93702743076706e-09,5.14430658530064e-06,109,15,75,97,4,382,8,13,137,44,273,7,314,422,16,188,153,0,73,"GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",73
"219","evm.TU.chromosome_6.2611",231.044033242647,2.25930830655384,0.395631521732708,5.71063775873816,1.12553587061775e-08,6.46331860742211e-06,188,2703,77,25,432,190,1321,57,148,220,124,1753,177,75,25,233,87,17,23,"GO:0001077",0.0338072705107874,0.984843325964078,12,80,NA,NA,23
"220","evm.TU.chromosome_9.113",7347.80858362286,-1.32984590900028,0.396380990518577,-3.35496893345078,0.00079373897864152,0.0236014743443202,24830,6788,10679,1058,1409,16052,6427,4293,13973,8803,8747,10151,16638,15411,2668,13305,12777,2465,1433,"GO:0005581",1.84620296996434e-08,0.999999994155032,41,186,"collagen trimer","CC",1433
"221","evm.TU.chromosome_9.113",7347.80858362286,-1.32984590900028,0.396380990518577,-3.35496893345078,0.00079373897864152,0.0236014743443202,24830,6788,10679,1058,1409,16052,6427,4293,13973,8803,8747,10151,16638,15411,2668,13305,12777,2465,1433,"GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",1433
"222","evm.TU.chromosome_9.113",7347.80858362286,-1.32984590900028,0.396380990518577,-3.35496893345078,0.00079373897864152,0.0236014743443202,24830,6788,10679,1058,1409,16052,6427,4293,13973,8803,8747,10151,16638,15411,2668,13305,12777,2465,1433,"GO:0005201",2.81642969046316e-07,0.999999916457382,31,144,"extracellular matrix structural constituent","MF",1433
"223","evm.TU.chromosome_12.3897",696.055708718919,-3.0913067052893,0.856321519903731,-3.60998367253088,0.000306216279827347,0.0120139545111785,1781,1334,592,476,98,518,693,167,290,3941,112,421,368,476,116,260,280,382,50,"GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",50
"224","evm.TU.chromosome_12.3897",696.055708718919,-3.0913067052893,0.856321519903731,-3.60998367253088,0.000306216279827347,0.0120139545111785,1781,1334,592,476,98,518,693,167,290,3941,112,421,368,476,116,260,280,382,50,"GO:0005578",3.32736357308379e-07,1,55,332,NA,NA,50
"225","evm.TU.chromosome_12.3897",696.055708718919,-3.0913067052893,0.856321519903731,-3.60998367253088,0.000306216279827347,0.0120139545111785,1781,1334,592,476,98,518,693,167,290,3941,112,421,368,476,116,260,280,382,50,"GO:0007155",0.0266456953493738,0.982873225105427,37,336,"cell adhesion","BP",50
"226","evm.TU.chromosome_12.3897",696.055708718919,-3.0913067052893,0.856321519903731,-3.60998367253088,0.000306216279827347,0.0120139545111785,1781,1334,592,476,98,518,693,167,290,3941,112,421,368,476,116,260,280,382,50,"GO:0030198",0.0262790383496473,0.987388344022155,15,112,"extracellular matrix organization","BP",50
"227","evm.TU.chromosome_12.3897",696.055708718919,-3.0913067052893,0.856321519903731,-3.60998367253088,0.000306216279827347,0.0120139545111785,1781,1334,592,476,98,518,693,167,290,3941,112,421,368,476,116,260,280,382,50,"GO:0060291",0.0262283390319131,0.993993831256407,5,21,"long-term synaptic potentiation","BP",50
"228","evm.TU.chromosome_5.1335",4363.81785641406,-1.33471175110239,0.376981750229753,-3.5405208615243,0.000399338063577801,0.0140753759507148,6881,4085,9284,305,1036,7879,2833,3021,9685,10919,7243,4231,6852,8690,2263,5554,8430,1079,1238,"GO:0005719",0.000344951944268299,0.999970797240525,6,12,NA,NA,1238
"229","evm.TU.chromosome_5.1335",4363.81785641406,-1.33471175110239,0.376981750229753,-3.5405208615243,0.000399338063577801,0.0140753759507148,6881,4085,9284,305,1036,7879,2833,3021,9685,10919,7243,4231,6852,8690,2263,5554,8430,1079,1238,"GO:0000786",8.68000423655731e-07,0.999999852856848,17,43,"nucleosome","CC",1238
"230","evm.TU.chromosome_5.1335",4363.81785641406,-1.33471175110239,0.376981750229753,-3.5405208615243,0.000399338063577801,0.0140753759507148,6881,4085,9284,305,1036,7879,2833,3021,9685,10919,7243,4231,6852,8690,2263,5554,8430,1079,1238,"GO:0003680",1.04700716802029e-05,0.99999956256822,7,10,"minor groove of adenine-thymine-rich DNA binding","MF",1238
"231","evm.TU.chromosome_5.1335",4363.81785641406,-1.33471175110239,0.376981750229753,-3.5405208615243,0.000399338063577801,0.0140753759507148,6881,4085,9284,305,1036,7879,2833,3021,9685,10919,7243,4231,6852,8690,2263,5554,8430,1079,1238,"GO:0031492",0.00170665389625459,0.99984537649885,5,10,"nucleosomal DNA binding","MF",1238
"232","evm.TU.chromosome_5.1335",4363.81785641406,-1.33471175110239,0.376981750229753,-3.5405208615243,0.000399338063577801,0.0140753759507148,6881,4085,9284,305,1036,7879,2833,3021,9685,10919,7243,4231,6852,8690,2263,5554,8430,1079,1238,"GO:0006325",0.0472865985616505,0.987042212007001,5,24,"chromatin organization","BP",1238
"233","evm.TU.chromosome_5.1335",4363.81785641406,-1.33471175110239,0.376981750229753,-3.5405208615243,0.000399338063577801,0.0140753759507148,6881,4085,9284,305,1036,7879,2833,3021,9685,10919,7243,4231,6852,8690,2263,5554,8430,1079,1238,"GO:0030261",0.00417538303440916,0.99966070358727,4,8,"chromosome condensation","BP",1238
"234","evm.TU.chromosome_5.1335",4363.81785641406,-1.33471175110239,0.376981750229753,-3.5405208615243,0.000399338063577801,0.0140753759507148,6881,4085,9284,305,1036,7879,2833,3021,9685,10919,7243,4231,6852,8690,2263,5554,8430,1079,1238,"GO:0006334",3.34258970070792e-05,0.999992766007381,15,47,"nucleosome assembly","BP",1238
"235","evm.TU.chromosome_12.1869",93.2761883656725,-3.98896567487076,1.30821580076913,-3.04916487977407,0.00229478499088803,0.0499471292656601,19,0,429,4,8,944,20,4,64,87,54,8,60,9,116,342,90,13,0,"GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",0
"236","evm.TU.chromosome_12.1869",93.2761883656725,-3.98896567487076,1.30821580076913,-3.04916487977407,0.00229478499088803,0.0499471292656601,19,0,429,4,8,944,20,4,64,87,54,8,60,9,116,342,90,13,0,"GO:0042151",0.0252803269112054,0.994364822503441,5,19,"nematocyst","CC",0
"237","evm.TU.chromosome_12.1869",93.2761883656725,-3.98896567487076,1.30821580076913,-3.04916487977407,0.00229478499088803,0.0499471292656601,19,0,429,4,8,944,20,4,64,87,54,8,60,9,116,342,90,13,0,"GO:0090729",0.000767702340783581,0.999816806913138,11,41,"toxin activity","MF",0
"238","evm.TU.chromosome_12.1869",93.2761883656725,-3.98896567487076,1.30821580076913,-3.04916487977407,0.00229478499088803,0.0499471292656601,19,0,429,4,8,944,20,4,64,87,54,8,60,9,116,342,90,13,0,"GO:0044179",0.000278736025552687,0.999984622717223,5,9,"hemolysis in another organism","BP",0
"239","evm.TU.chromosome_3.1068",870.084047232987,-1.45869738451856,0.391200893965775,-3.72876802435471,0.00019241818017116,0.00924467670486558,2560,1944,1252,142,361,1089,1088,222,1969,3759,780,1054,2183,1604,157,2010,1429,212,135,"GO:0005615",2.23101259970386e-10,1,101,659,"extracellular space","CC",135
"240","evm.TU.chromosome_3.1068",870.084047232987,-1.45869738451856,0.391200893965775,-3.72876802435471,0.00019241818017116,0.00924467670486558,2560,1944,1252,142,361,1089,1088,222,1969,3759,780,1054,2183,1604,157,2010,1429,212,135,"GO:0004222",0.0369089192613595,0.978776891055555,22,188,"metalloendopeptidase activity","MF",135
"241","evm.TU.chromosome_3.1068",870.084047232987,-1.45869738451856,0.391200893965775,-3.72876802435471,0.00019241818017116,0.00924467670486558,2560,1944,1252,142,361,1089,1088,222,1969,3759,780,1054,2183,1604,157,2010,1429,212,135,"GO:0007155",0.0266456953493738,0.982873225105427,37,336,"cell adhesion","BP",135
"242","evm.TU.chromosome_3.1068",870.084047232987,-1.45869738451856,0.391200893965775,-3.72876802435471,0.00019241818017116,0.00924467670486558,2560,1944,1252,142,361,1089,1088,222,1969,3759,780,1054,2183,1604,157,2010,1429,212,135,"GO:0030198",0.0262790383496473,0.987388344022155,15,112,"extracellular matrix organization","BP",135
"243","evm.TU.chromosome_3.1068",870.084047232987,-1.45869738451856,0.391200893965775,-3.72876802435471,0.00019241818017116,0.00924467670486558,2560,1944,1252,142,361,1089,1088,222,1969,3759,780,1054,2183,1604,157,2010,1429,212,135,"GO:0005576",5.28067153734394e-22,1,184,1074,"extracellular region","CC",135
"244","evm.TU.chromosome_13.24",1626.22718250128,5.67099580983878,1.60776292038713,3.52725873816848,0.000419886228983649,0.0146273502933339,32,19280,63,38,22,2,45531,129,13,8,142,4082,228,45,122,72,78,18,65,"GO:0005719",0.000344951944268299,0.999970797240525,6,12,NA,NA,65
"245","evm.TU.chromosome_13.24",1626.22718250128,5.67099580983878,1.60776292038713,3.52725873816848,0.000419886228983649,0.0146273502933339,32,19280,63,38,22,2,45531,129,13,8,142,4082,228,45,122,72,78,18,65,"GO:0000786",8.68000423655731e-07,0.999999852856848,17,43,"nucleosome","CC",65
